trip_id,rider_usage_codes,count_code_0,count_code_2,count_code_3
10092003031749-JUNE23,['0'],1,0,0
10092003032010-JUNE23,['0'],1,0,0
10094002560449-JUNE23,['0'],1,0,0
10094002560511-JUNE23,['0'],1,0,0
10094002560527-JUNE23,['0'],1,0,0
10094002560543-JUNE23,['0'],1,0,0
10094002560556-JUNE23,['0'],1,0,0
10094002560609-JUNE23,['0'],1,0,0
10094002560623-JUNE23,['0'],1,0,0
10094002560636-JUNE23,['0'],1,0,0
10094002560649-JUNE23,['0'],1,0,0
10094002560702-JUNE23,['0'],1,0,0
10094002560715-JUNE23,['0'],1,0,0
10094002560730-JUNE23,['0'],1,0,0
10094002560745-JUNE23,['0'],1,0,0
10094002560759-JUNE23,['0'],1,0,0
10094002560814-JUNE23,['0'],1,0,0
10094002560829-JUNE23,['0'],1,0,0
10094002560844-JUNE23,['0'],1,0,0
10094002560859-JUNE23,['0'],1,0,0
10094002560913-JUNE23,['0'],1,0,0
10094002560928-JUNE23,['0'],1,0,0
10094002560943-JUNE23,['0'],1,0,0
10094002560958-JUNE23,['0'],1,0,0
10094002561013-JUNE23,['0'],1,0,0
10094002561028-JUNE23,['0'],1,0,0
10094002561041-JUNE23,['0'],1,0,0
10094002561054-JUNE23,['0'],1,0,0
10094002561109-JUNE23,['0'],1,0,0
10094002561124-JUNE23,['0'],1,0,0
10094002561139-JUNE23,['0'],1,0,0
10094002561154-JUNE23,['0'],1,0,0
10094002561209-JUNE23,['0'],1,0,0
10094002561224-JUNE23,['0'],1,0,0
10094002561239-JUNE23,['0'],1,0,0
10094002561253-JUNE23,['0'],1,0,0
10094002561307-JUNE23,['0'],1,0,0
10094002561321-JUNE23,['0'],1,0,0
10094002561335-JUNE23,['0'],1,0,0
10094002561349-JUNE23,['0'],1,0,0
10094002561402-JUNE23,['0'],1,0,0
10094002561416-JUNE23,['0'],1,0,0
10094002561431-JUNE23,['0'],1,0,0
10094002561448-JUNE23,['0'],1,0,0
10094002561503-JUNE23,['0'],1,0,0
10094002561516-JUNE23,['0'],1,0,0
10094002561531-JUNE23,['0'],1,0,0
10094002561546-JUNE23,['0'],1,0,0
10094002561601-JUNE23,['0'],1,0,0
10094002561616-JUNE23,['0'],1,0,0
10094002561632-JUNE23,['0'],1,0,0
10094002561649-JUNE23,['0'],1,0,0
10094002561707-JUNE23,['0'],1,0,0
10094002561724-JUNE23,['0'],1,0,0
10094002561740-JUNE23,['0'],1,0,0
10094002561756-JUNE23,['0'],1,0,0
10094002561812-JUNE23,['0'],1,0,0
10094002561828-JUNE23,['0'],1,0,0
10094002561844-JUNE23,['0'],1,0,0
10094002561905-JUNE23,['0'],1,0,0
10094002561924-JUNE23,['0'],1,0,0
10094002561944-JUNE23,['0'],1,0,0
10094002562015-JUNE23,['0'],1,0,0
10094002562047-JUNE23,['0'],1,0,0
10094002562145-JUNE23,['0'],1,0,0
10094002562245-JUNE23,['0'],1,0,0
10094002562345-JUNE23,['0'],1,0,0
10094002562445-JUNE23,['0'],1,0,0
10094002562545-JUNE23,['0'],1,0,0
10094002580436-JUNE23,['0'],1,0,0
10094002580506-JUNE23,['0'],1,0,0
10094002580530-JUNE23,['0'],1,0,0
10094002580550-JUNE23,['0'],1,0,0
10094002580609-JUNE23,['0'],1,0,0
10094002580623-JUNE23,['0'],1,0,0
10094002580638-JUNE23,['0'],1,0,0
10094002580652-JUNE23,['0'],1,0,0
10094002580707-JUNE23,['0'],1,0,0
10094002580722-JUNE23,['0'],1,0,0
10094002580737-JUNE23,['0'],1,0,0
10094002580752-JUNE23,['0'],1,0,0
10094002580807-JUNE23,['0'],1,0,0
10094002580822-JUNE23,['0'],1,0,0
10094002580837-JUNE23,['0'],1,0,0
10094002580852-JUNE23,['0'],1,0,0
10094002580907-JUNE23,['0'],1,0,0
10094002580921-JUNE23,['0'],1,0,0
10094002580936-JUNE23,['0'],1,0,0
10094002580951-JUNE23,['0'],1,0,0
10094002581006-JUNE23,['0'],1,0,0
10094002581021-JUNE23,['0'],1,0,0
10094002581036-JUNE23,['0'],1,0,0
10094002581051-JUNE23,['0'],1,0,0
10094002581106-JUNE23,['0'],1,0,0
10094002581121-JUNE23,['0'],1,0,0
10094002581136-JUNE23,['0'],1,0,0
10094002581151-JUNE23,['0'],1,0,0
10094002581206-JUNE23,['0'],1,0,0
10094002581220-JUNE23,['0'],1,0,0
10094002581235-JUNE23,['0'],1,0,0
10094002581250-JUNE23,['0'],1,0,0
10094002581305-JUNE23,['0'],1,0,0
10094002581320-JUNE23,['0'],1,0,0
10094002581335-JUNE23,['0'],1,0,0
10094002581350-JUNE23,['0'],1,0,0
10094002581405-JUNE23,['0'],1,0,0
10094002581420-JUNE23,['0'],1,0,0
10094002581435-JUNE23,['0'],1,0,0
10094002581450-JUNE23,['0'],1,0,0
10094002581505-JUNE23,['0'],1,0,0
10094002581520-JUNE23,['0'],1,0,0
10094002581535-JUNE23,['0'],1,0,0
10094002581549-JUNE23,['0'],1,0,0
10094002581604-JUNE23,['0'],1,0,0
10094002581618-JUNE23,['0'],1,0,0
10094002581633-JUNE23,['0'],1,0,0
10094002581648-JUNE23,['0'],1,0,0
10094002581703-JUNE23,['0'],1,0,0
10094002581719-JUNE23,['0'],1,0,0
10094002581734-JUNE23,['0'],1,0,0
10094002581750-JUNE23,['0'],1,0,0
10094002581805-JUNE23,['0'],1,0,0
10094002581826-JUNE23,['0'],1,0,0
10094002581848-JUNE23,['0'],1,0,0
10094002581913-JUNE23,['0'],1,0,0
10094002581943-JUNE23,['0'],1,0,0
10094002582011-JUNE23,['0'],1,0,0
10094002592107-JUNE23,['0'],1,0,0
10094002592207-JUNE23,['0'],1,0,0
10094002592307-JUNE23,['0'],1,0,0
10094002592407-JUNE23,['0'],1,0,0
10102000670505-JUNE23,['0'],1,0,0
10102000670553-JUNE23,['0'],1,0,0
10102000670641-JUNE23,['0'],1,0,0
10102000670726-JUNE23,['0'],1,0,0
10102000670826-JUNE23,['0'],1,0,0
10102000670928-JUNE23,['0'],1,0,0
10102000671026-JUNE23,['0'],1,0,0
10102000671126-JUNE23,['0'],1,0,0
10102000671226-JUNE23,['0'],1,0,0
10102000671320-JUNE23,['0'],1,0,0
10102000671419-JUNE23,['0'],1,0,0
10102000671523-JUNE23,['0'],1,0,0
10102000671622-JUNE23,['0'],1,0,0
10102000671722-JUNE23,['0'],1,0,0
10102000671824-JUNE23,['0'],1,0,0
10102000671928-JUNE23,['0'],1,0,0
10102000682012-JUNE23,['0'],1,0,0
10102000682112-JUNE23,['0'],1,0,0
10102000720508-JUNE23,['0'],1,0,0
10102000720546-JUNE23,['0'],1,0,0
10102000720634-JUNE23,['0'],1,0,0
10102000720730-JUNE23,['0'],1,0,0
10102000720833-JUNE23,['0'],1,0,0
10102000720933-JUNE23,['0'],1,0,0
10102000721033-JUNE23,['0'],1,0,0
10102000721131-JUNE23,['0'],1,0,0
10102000721228-JUNE23,['0'],1,0,0
10102000721328-JUNE23,['0'],1,0,0
10102000721421-JUNE23,['0'],1,0,0
10102000721522-JUNE23,['0'],1,0,0
10102000721626-JUNE23,['0'],1,0,0
10102000721727-JUNE23,['0'],1,0,0
10102000751832-JUNE23,['0'],1,0,0
10102000751939-JUNE23,['0'],1,0,0
10102000752042-JUNE23,['0'],1,0,0
10102000752144-JUNE23,['0'],1,0,0
10105002580546-JUNE23,['0'],1,0,0
10105002580603-JUNE23,['0'],1,0,0
10105002580638-JUNE23,['0'],1,0,0
10105002580656-JUNE23,['0'],1,0,0
10105002580716-JUNE23,['0'],1,0,0
10105002580725-JUNE23,['0'],1,0,0
10105002580735-JUNE23,['0'],1,0,0
10105002580754-JUNE23,['0'],1,0,0
10105002580804-JUNE23,['0'],1,0,0
10105002580813-JUNE23,['0'],1,0,0
10105002580824-JUNE23,['0'],1,0,0
10105002580834-JUNE23,['0'],1,0,0
10105002580843-JUNE23,['0'],1,0,0
10105002580853-JUNE23,['0'],1,0,0
10105002580903-JUNE23,['0'],1,0,0
10105002580913-JUNE23,['0'],1,0,0
10105002580923-JUNE23,['0'],1,0,0
10105002580933-JUNE23,['0'],1,0,0
10105002580943-JUNE23,['0'],1,0,0
10105002580953-JUNE23,['0'],1,0,0
10105002581003-JUNE23,['0'],1,0,0
10105002581013-JUNE23,['0'],1,0,0
10105002581022-JUNE23,['0'],1,0,0
10105002581031-JUNE23,['0'],1,0,0
10105002581041-JUNE23,['0'],1,0,0
10105002581051-JUNE23,['0'],1,0,0
10105002581101-JUNE23,['0'],1,0,0
10105002581110-JUNE23,['0'],1,0,0
10105002581120-JUNE23,['0'],1,0,0
10105002581130-JUNE23,['0'],1,0,0
10105002581140-JUNE23,['0'],1,0,0
10105002581149-JUNE23,['0'],1,0,0
10105002581159-JUNE23,['0'],1,0,0
10105002581209-JUNE23,['0'],1,0,0
10105002581218-JUNE23,['0'],1,0,0
10105002581228-JUNE23,['0'],1,0,0
10105002581238-JUNE23,['0'],1,0,0
10105002581248-JUNE23,['0'],1,0,0
10105002581258-JUNE23,['0'],1,0,0
10105002581308-JUNE23,['0'],1,0,0
10105002581317-JUNE23,['0'],1,0,0
10105002581328-JUNE23,['0'],1,0,0
10105002581339-JUNE23,['0'],1,0,0
10105002581348-JUNE23,['0'],1,0,0
10105002581405-JUNE23,['0'],1,0,0
10105002581413-JUNE23,['0'],1,0,0
10105002581422-JUNE23,['0'],1,0,0
10105002581431-JUNE23,['0'],1,0,0
10105002581441-JUNE23,['0'],1,0,0
10105002581450-JUNE23,['0'],1,0,0
10105002581459-JUNE23,['0'],1,0,0
10105002581509-JUNE23,['0'],1,0,0
10105002581519-JUNE23,['0'],1,0,0
10105002581529-JUNE23,['0'],1,0,0
10105002581539-JUNE23,['0'],1,0,0
10105002581549-JUNE23,['0'],1,0,0
10105002581559-JUNE23,['0'],1,0,0
10105002581609-JUNE23,['0'],1,0,0
10105002581619-JUNE23,['0'],1,0,0
10105002581629-JUNE23,['0'],1,0,0
10105002581639-JUNE23,['0'],1,0,0
10105002581650-JUNE23,['0'],1,0,0
10105002581700-JUNE23,['0'],1,0,0
10105002581711-JUNE23,['0'],1,0,0
10105002581722-JUNE23,['0'],1,0,0
10105002581736-JUNE23,['0'],1,0,0
10105002581752-JUNE23,['0'],1,0,0
10105002581809-JUNE23,['0'],1,0,0
10105002581828-JUNE23,['0'],1,0,0
10105002581846-JUNE23,['0'],1,0,0
10105002581905-JUNE23,['0'],1,0,0
10105002581926-JUNE23,['0'],1,0,0
10105002581951-JUNE23,['0'],1,0,0
10105002582048-JUNE23,['0'],1,0,0
10105002582119-JUNE23,['0'],1,0,0
10105002582218-JUNE23,['0'],1,0,0
10105002582323-JUNE23,['0'],1,0,0
10105002590400-JUNE23,['0'],1,0,0
10105002590429-JUNE23,['0'],1,0,0
10105002590452-JUNE23,['0'],1,0,0
10105002590511-JUNE23,['0'],1,0,0
10105002590530-JUNE23,['0'],1,0,0
10105002590624-JUNE23,['0'],1,0,0
10105002590651-JUNE23,['0'],1,0,0
10105002590709-JUNE23,['0'],1,0,0
10105002590748-JUNE23,['0'],1,0,0
10105002591400-JUNE23,['0'],1,0,0
10105002592020-JUNE23,['0'],1,0,0
10105002610500-JUNE23,['0'],1,0,0
10105002610522-JUNE23,['0'],1,0,0
10105002610541-JUNE23,['0'],1,0,0
10105002610601-JUNE23,['0'],1,0,0
10105002610619-JUNE23,['0'],1,0,0
10105002610638-JUNE23,['0'],1,0,0
10105002610656-JUNE23,['0'],1,0,0
10105002622506-JUNE23,['0'],1,0,0
10105002622606-JUNE23,['0'],1,0,0
10105002622706-JUNE23,['0'],1,0,0
10105002622806-JUNE23,['0'],1,0,0
10105002660415-JUNE23,['0'],1,0,0
10105002660445-JUNE23,['0'],1,0,0
10105002660509-JUNE23,['0'],1,0,0
10105002660522-JUNE23,['0'],1,0,0
10105002660533-JUNE23,['0'],1,0,0
10105002660543-JUNE23,['0'],1,0,0
10105002660552-JUNE23,['0'],1,0,0
10105002660601-JUNE23,['0'],1,0,0
10105002660611-JUNE23,['0'],1,0,0
10105002660620-JUNE23,['0'],1,0,0
10105002660629-JUNE23,['0'],1,0,0
10105002660639-JUNE23,['0'],1,0,0
10105002660648-JUNE23,['0'],1,0,0
10105002660658-JUNE23,['0'],1,0,0
10105002660708-JUNE23,['0'],1,0,0
10105002660717-JUNE23,['0'],1,0,0
10105002660727-JUNE23,['0'],1,0,0
10105002660737-JUNE23,['0'],1,0,0
10105002660747-JUNE23,['0'],1,0,0
10105002660757-JUNE23,['0'],1,0,0
10105002660807-JUNE23,['0'],1,0,0
10105002660817-JUNE23,['0'],1,0,0
10105002660827-JUNE23,['0'],1,0,0
10105002660837-JUNE23,['0'],1,0,0
10105002660848-JUNE23,['0'],1,0,0
10105002660858-JUNE23,['0'],1,0,0
10105002660908-JUNE23,['0'],1,0,0
10105002660918-JUNE23,['0'],1,0,0
10105002660928-JUNE23,['0'],1,0,0
10105002660938-JUNE23,['0'],1,0,0
10105002660948-JUNE23,['0'],1,0,0
10105002660958-JUNE23,['0'],1,0,0
10105002661008-JUNE23,['0'],1,0,0
10105002661018-JUNE23,['0'],1,0,0
10105002661028-JUNE23,['0'],1,0,0
10105002661038-JUNE23,['0'],1,0,0
10105002661048-JUNE23,['0'],1,0,0
10105002661058-JUNE23,['0'],1,0,0
10105002661108-JUNE23,['0'],1,0,0
10105002661118-JUNE23,['0'],1,0,0
10105002661128-JUNE23,['0'],1,0,0
10105002661138-JUNE23,['0'],1,0,0
10105002661148-JUNE23,['0'],1,0,0
10105002661158-JUNE23,['0'],1,0,0
10105002661208-JUNE23,['0'],1,0,0
10105002661218-JUNE23,['0'],1,0,0
10105002661228-JUNE23,['0'],1,0,0
10105002661238-JUNE23,['0'],1,0,0
10105002661248-JUNE23,['0'],1,0,0
10105002661258-JUNE23,['0'],1,0,0
10105002661308-JUNE23,['0'],1,0,0
10105002661318-JUNE23,['0'],1,0,0
10105002661328-JUNE23,['0'],1,0,0
10105002661338-JUNE23,['0'],1,0,0
10105002661348-JUNE23,['0'],1,0,0
10105002661358-JUNE23,['0'],1,0,0
10105002661408-JUNE23,['0'],1,0,0
10105002661418-JUNE23,['0'],1,0,0
10105002661428-JUNE23,['0'],1,0,0
10105002661438-JUNE23,['0'],1,0,0
10105002661447-JUNE23,['0'],1,0,0
10105002661456-JUNE23,['0'],1,0,0
10105002661506-JUNE23,['0'],1,0,0
10105002661516-JUNE23,['0'],1,0,0
10105002661525-JUNE23,['0'],1,0,0
10105002661545-JUNE23,['0'],1,0,0
10105002661605-JUNE23,['0'],1,0,0
10105002661625-JUNE23,['0'],1,0,0
10105002661705-JUNE23,['0'],1,0,0
10105002661725-JUNE23,['0'],1,0,0
10105002661745-JUNE23,['0'],1,0,0
10105002661907-JUNE23,['0'],1,0,0
10105002661942-JUNE23,['0'],1,0,0
10105002662025-JUNE23,['0'],1,0,0
10105002662154-JUNE23,['0'],1,0,0
10105002672439-JUNE23,['0'],1,0,0
10105002672539-JUNE23,['0'],1,0,0
10105002672639-JUNE23,['0'],1,0,0
10105002672739-JUNE23,['0'],1,0,0
10105002681535-JUNE23,['0'],1,0,0
10105002681555-JUNE23,['0'],1,0,0
10105002681615-JUNE23,['0'],1,0,0
10105002681635-JUNE23,['0'],1,0,0
10105002681655-JUNE23,['0'],1,0,0
10105002681715-JUNE23,['0'],1,0,0
10105002681735-JUNE23,['0'],1,0,0
10105002681756-JUNE23,['0'],1,0,0
10105002681819-JUNE23,['0'],1,0,0
10105002681851-JUNE23,['0'],1,0,0
10105002691645-JUNE23,['0'],1,0,0
10105002691807-JUNE23,['0'],1,0,0
10105002691835-JUNE23,['0'],1,0,0
10105002691923-JUNE23,['0'],1,0,0
10105002692005-JUNE23,['0'],1,0,0
10105002692106-JUNE23,['0'],1,0,0
10105002692249-JUNE23,['0'],1,0,0
10105002692341-JUNE23,['0'],1,0,0
10106000670429-JUNE23,['0'],1,0,0
10106000670517-JUNE23,['0'],1,0,0
10106000670555-JUNE23,['0'],1,0,0
10106000670634-JUNE23,['0'],1,0,0
10106000670712-JUNE23,['0'],1,0,0
10106000670752-JUNE23,['0'],1,0,0
10106000670832-JUNE23,['0'],1,0,0
10106000670911-JUNE23,['0'],1,0,0
10106000670951-JUNE23,['0'],1,0,0
10106000671030-JUNE23,['0'],1,0,0
10106000671110-JUNE23,['0'],1,0,0
10106000671150-JUNE23,['0'],1,0,0
10106000671230-JUNE23,['0'],1,0,0
10106000671310-JUNE23,['0'],1,0,0
10106000671330-JUNE23,['0'],1,0,0
10106000671410-JUNE23,['0'],1,0,0
10106000671450-JUNE23,['0'],1,0,0
10106000671550-JUNE23,['0'],1,0,0
10106000671630-JUNE23,['0'],1,0,0
10106000671711-JUNE23,['0'],1,0,0
10106000671751-JUNE23,['0'],1,0,0
10106000671811-JUNE23,['0'],1,0,0
10106000671857-JUNE23,['0'],1,0,0
10106000671949-JUNE23,['0'],1,0,0
10106000672018-JUNE23,['0'],1,0,0
10106000680457-JUNE23,['0'],1,0,0
10106000680537-JUNE23,['0'],1,0,0
10106000680614-JUNE23,['0'],1,0,0
10106000680654-JUNE23,['0'],1,0,0
10106000680732-JUNE23,['0'],1,0,0
10106000680812-JUNE23,['0'],1,0,0
10106000680852-JUNE23,['0'],1,0,0
10106000680931-JUNE23,['0'],1,0,0
10106000681010-JUNE23,['0'],1,0,0
10106000681050-JUNE23,['0'],1,0,0
10106000681130-JUNE23,['0'],1,0,0
10106000681210-JUNE23,['0'],1,0,0
10106000681250-JUNE23,['0'],1,0,0
10106000681350-JUNE23,['0'],1,0,0
10106000681430-JUNE23,['0'],1,0,0
10106000681510-JUNE23,['0'],1,0,0
10106000681530-JUNE23,['0'],1,0,0
10106000681610-JUNE23,['0'],1,0,0
10106000681650-JUNE23,['0'],1,0,0
10106000681731-JUNE23,['0'],1,0,0
10106000681832-JUNE23,['0'],1,0,0
10106000681924-JUNE23,['0'],1,0,0
10106000682047-JUNE23,['0'],1,0,0
10106000682117-JUNE23,['0'],1,0,0
10106000682157-JUNE23,['0'],1,0,0
10106000682237-JUNE23,['0'],1,0,0
10106000682318-JUNE23,['0'],1,0,0
10106000682409-JUNE23,['0'],1,0,0
10106000690458-JUNE23,['0'],1,0,0
10106000690550-JUNE23,['0'],1,0,0
10106000690627-JUNE23,['0'],1,0,0
10106000690704-JUNE23,['0'],1,0,0
10106000690744-JUNE23,['0'],1,0,0
10106000690825-JUNE23,['0'],1,0,0
10106000690905-JUNE23,['0'],1,0,0
10106000690945-JUNE23,['0'],1,0,0
10106000691026-JUNE23,['0'],1,0,0
10106000691106-JUNE23,['0'],1,0,0
10106000691146-JUNE23,['0'],1,0,0
10106000691226-JUNE23,['0'],1,0,0
10106000691306-JUNE23,['0'],1,0,0
10106000691346-JUNE23,['0'],1,0,0
10106000691425-JUNE23,['0'],1,0,0
10106000691502-JUNE23,['0'],1,0,0
10106000691542-JUNE23,['0'],1,0,0
10106000691622-JUNE23,['0'],1,0,0
10106000691701-JUNE23,['0'],1,0,0
10106000691742-JUNE23,['0'],1,0,0
10106000691833-JUNE23,['0'],1,0,0
10106000691936-JUNE23,['0'],1,0,0
10106000692008-JUNE23,['0'],1,0,0
10106000692044-JUNE23,['0'],1,0,0
10106000692121-JUNE23,['0'],1,0,0
10106000692201-JUNE23,['0'],1,0,0
10106000700529-JUNE23,['0'],1,0,0
10106000700545-JUNE23,['0'],1,0,0
10106000700620-JUNE23,['0'],1,0,0
10106000700657-JUNE23,['0'],1,0,0
10106000700737-JUNE23,['0'],1,0,0
10106000700818-JUNE23,['0'],1,0,0
10106000700858-JUNE23,['0'],1,0,0
10106000700938-JUNE23,['0'],1,0,0
10106000701019-JUNE23,['0'],1,0,0
10106000701059-JUNE23,['0'],1,0,0
10106000701139-JUNE23,['0'],1,0,0
10106000701219-JUNE23,['0'],1,0,0
10106000701259-JUNE23,['0'],1,0,0
10106000701339-JUNE23,['0'],1,0,0
10106000701418-JUNE23,['0'],1,0,0
10106000701456-JUNE23,['0'],1,0,0
10106000701535-JUNE23,['0'],1,0,0
10106000701615-JUNE23,['0'],1,0,0
10106000701655-JUNE23,['0'],1,0,0
10106000701735-JUNE23,['0'],1,0,0
10106000701820-JUNE23,['0'],1,0,0
10106000701913-JUNE23,['0'],1,0,0
10106000702251-JUNE23,['0'],1,0,0
10106000702331-JUNE23,['0'],1,0,0
10106000710351-JUNE23,['0'],1,0,0
10106000710414-JUNE23,['0'],1,0,0
10106000710434-JUNE23,['0'],1,0,0
10106000710453-JUNE23,['0'],1,0,0
10134000030641-JUNE23,['0'],1,0,0
10134000030710-JUNE23,['0'],1,0,0
10134000030735-JUNE23,['0'],1,0,0
10134000030800-JUNE23,['0'],1,0,0
10134000030840-JUNE23,['0'],1,0,0
10134000030917-JUNE23,['0'],1,0,0
10134000030957-JUNE23,['0'],1,0,0
10134000031034-JUNE23,['0'],1,0,0
10134000031116-JUNE23,['0'],1,0,0
10134000031213-JUNE23,['0'],1,0,0
10134000031311-JUNE23,['0'],1,0,0
10134000031407-JUNE23,['0'],1,0,0
10134000031439-JUNE23,['0'],1,0,0
10134000031509-JUNE23,['0'],1,0,0
10134000031539-JUNE23,['0'],1,0,0
10134000031610-JUNE23,['0'],1,0,0
10134000031640-JUNE23,['0'],1,0,0
10134000031712-JUNE23,['0'],1,0,0
10134000031752-JUNE23,['0'],1,0,0
10134000031832-JUNE23,['0'],1,0,0
10134000031916-JUNE23,['0'],1,0,0
10134000032014-JUNE23,['0'],1,0,0
10134000032110-JUNE23,['0'],1,0,0
10150001960437-JUNE23,['0'],1,0,0
10150001960457-JUNE23,['0'],1,0,0
10150001960517-JUNE23,['0'],1,0,0
10150001960537-JUNE23,['0'],1,0,0
10150001960555-JUNE23,['0'],1,0,0
10150001960613-JUNE23,['0'],1,0,0
10150001960633-JUNE23,['0'],1,0,0
10150001960651-JUNE23,['0'],1,0,0
10150001960709-JUNE23,['0'],1,0,0
10150001960728-JUNE23,['0'],1,0,0
10150001960749-JUNE23,['0'],1,0,0
10150001960808-JUNE23,['0'],1,0,0
10150001960829-JUNE23,['0'],1,0,0
10150001960849-JUNE23,['0'],1,0,0
10150001960910-JUNE23,['0'],1,0,0
10150001960930-JUNE23,['0'],1,0,0
10150001960950-JUNE23,['0'],1,0,0
10150001961010-JUNE23,['0'],1,0,0
10150001961030-JUNE23,['0'],1,0,0
10150001961050-JUNE23,['0'],1,0,0
10150001961110-JUNE23,['0'],1,0,0
10150001961130-JUNE23,['0'],1,0,0
10150001961150-JUNE23,['0'],1,0,0
10150001961209-JUNE23,['0'],1,0,0
10150001961229-JUNE23,['0'],1,0,0
10150001961249-JUNE23,['0'],1,0,0
10150001961310-JUNE23,['0'],1,0,0
10150001961330-JUNE23,['0'],1,0,0
10150001961350-JUNE23,['0'],1,0,0
10150001961410-JUNE23,['0'],1,0,0
10150001961429-JUNE23,['0'],1,0,0
10150001961448-JUNE23,['0'],1,0,0
10150001961507-JUNE23,['0'],1,0,0
10150001961527-JUNE23,['0'],1,0,0
10150001961547-JUNE23,['0'],1,0,0
10150001961607-JUNE23,['0'],1,0,0
10150001961627-JUNE23,['0'],1,0,0
10150001961647-JUNE23,['0'],1,0,0
10150001961708-JUNE23,['0'],1,0,0
10150001961729-JUNE23,['0'],1,0,0
10150001961749-JUNE23,['0'],1,0,0
10150001961810-JUNE23,['0'],1,0,0
10150001961830-JUNE23,['0'],1,0,0
10150001961854-JUNE23,['0'],1,0,0
10150001961922-JUNE23,['0'],1,0,0
10150001961958-JUNE23,['0'],1,0,0
10150001962028-JUNE23,['0'],1,0,0
10150001962102-JUNE23,['0'],1,0,0
10150001962139-JUNE23,['0'],1,0,0
10150001962213-JUNE23,['0'],1,0,0
10150001982423-JUNE23,['0'],1,0,0
10150001982523-JUNE23,['0'],1,0,0
10150001982623-JUNE23,['0'],1,0,0
10150001982723-JUNE23,['0'],1,0,0
10150001982823-JUNE23,['0'],1,0,0
10150002000802-JUNE23,['0'],1,0,0
10150002002353-JUNE23,['0'],1,0,0
10150002002445-JUNE23,['0'],1,0,0
10150002002545-JUNE23,['0'],1,0,0
10150002002645-JUNE23,['0'],1,0,0
10150002002745-JUNE23,['0'],1,0,0
10150002012302-JUNE23,['0'],1,0,0
10166000330520-JUNE23,['0'],1,0,0
10166000330542-JUNE23,['0'],1,0,0
10166000330556-JUNE23,['0'],1,0,0
10166000330611-JUNE23,['0'],1,0,0
10166000330625-JUNE23,['0'],1,0,0
10166000330640-JUNE23,['0'],1,0,0
10166000330654-JUNE23,['0'],1,0,0
10166000330709-JUNE23,['0'],1,0,0
10166000330723-JUNE23,['0'],1,0,0
10166000330738-JUNE23,['0'],1,0,0
10166000330753-JUNE23,['0'],1,0,0
10166000330808-JUNE23,['0'],1,0,0
10166000330822-JUNE23,['0'],1,0,0
10166000330837-JUNE23,['0'],1,0,0
10166000330852-JUNE23,['0'],1,0,0
10166000330907-JUNE23,['0'],1,0,0
10166000330922-JUNE23,['0'],1,0,0
10166000330937-JUNE23,['0'],1,0,0
10166000330952-JUNE23,['0'],1,0,0
10166000331007-JUNE23,['0'],1,0,0
10166000331022-JUNE23,['0'],1,0,0
10166000331037-JUNE23,['0'],1,0,0
10166000331052-JUNE23,['0'],1,0,0
10166000331107-JUNE23,['0'],1,0,0
10166000331122-JUNE23,['0'],1,0,0
10166000331137-JUNE23,['0'],1,0,0
10166000331149-JUNE23,['0'],1,0,0
10166000331204-JUNE23,['0'],1,0,0
10166000331218-JUNE23,['0'],1,0,0
10166000331233-JUNE23,['0'],1,0,0
10166000331248-JUNE23,['0'],1,0,0
10166000331303-JUNE23,['0'],1,0,0
10166000331318-JUNE23,['0'],1,0,0
10166000331333-JUNE23,['0'],1,0,0
10166000331347-JUNE23,['0'],1,0,0
10166000331402-JUNE23,['0'],1,0,0
10166000331417-JUNE23,['0'],1,0,0
10166000331432-JUNE23,['0'],1,0,0
10166000331445-JUNE23,['0'],1,0,0
10166000331500-JUNE23,['0'],1,0,0
10166000331516-JUNE23,['0'],1,0,0
10166000331530-JUNE23,['0'],1,0,0
10166000331546-JUNE23,['0'],1,0,0
10166000331600-JUNE23,['0'],1,0,0
10166000331614-JUNE23,['0'],1,0,0
10166000331629-JUNE23,['0'],1,0,0
10166000331644-JUNE23,['0'],1,0,0
10166000331659-JUNE23,['0'],1,0,0
10166000331716-JUNE23,['0'],1,0,0
10166000331731-JUNE23,['0'],1,0,0
10166000331747-JUNE23,['0'],1,0,0
10166000331803-JUNE23,['0'],1,0,0
10166000331820-JUNE23,['0'],1,0,0
10166000331835-JUNE23,['0'],1,0,0
10166000331851-JUNE23,['0'],1,0,0
10166000331906-JUNE23,['0'],1,0,0
10166000331922-JUNE23,['0'],1,0,0
10166000331947-JUNE23,['0'],1,0,0
10166000332012-JUNE23,['0'],1,0,0
10166000332115-JUNE23,['0'],1,0,0
10166000332149-JUNE23,['0'],1,0,0
10166000332235-JUNE23,['0'],1,0,0
10166000860436-JUNE23,['0'],1,0,0
10166000860450-JUNE23,['0'],1,0,0
10166000860503-JUNE23,['0'],1,0,0
10166000860530-JUNE23,['0'],1,0,0
10166000860544-JUNE23,['0'],1,0,0
10166000860558-JUNE23,['0'],1,0,0
10166000860612-JUNE23,['0'],1,0,0
10166000860625-JUNE23,['0'],1,0,0
10166000860637-JUNE23,['0'],1,0,0
10166000860651-JUNE23,['0'],1,0,0
10166000860706-JUNE23,['0'],1,0,0
10166000860721-JUNE23,['0'],1,0,0
10166000860736-JUNE23,['0'],1,0,0
10166000860752-JUNE23,['0'],1,0,0
10166000860809-JUNE23,['0'],1,0,0
10166000860825-JUNE23,['0'],1,0,0
10166000860841-JUNE23,['0'],1,0,0
